"key","entrez_id","ensembl_gene_id","symbol","disease_id","disease_label","therapeutic_area","is_direct","genetic_association","somatic_mutation","known_drug","rna_expression","affected_pathway","animal_model","literature","tissue_label","source","max_fold_change","expression_score"
"ENSG00000113575-EFO_0000249",5515,"ENSG00000113575","PPP2CA","EFO_0000249","Alzheimers disease","nervous system disease","True",0.00663,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-EFO_0007183",5478,"ENSG00000196262","PPIA","EFO_0007183","bronchiolitis obliterans","respiratory system disease","True",0.902847222222,0,0,0.902847222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186951-EFO_0001073",5465,"ENSG00000186951","PPARA","EFO_0001073","obesity","metabolic disease","True",0.273673745067,0,0,0.225,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168229-EFO_1000760",5729,"ENSG00000168229","PTGDR","EFO_1000760","rosacea","skin disease","True",0.107,0,0,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-EFO_0000540",5478,"ENSG00000196262","PPIA","EFO_0000540","immune system disease",NA,"True",1.01324852082,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186951-EFO_0000249",5465,"ENSG00000186951","PPARA","EFO_0000249","Alzheimers disease","nervous system disease","True",0.104977375896,0,0,0.09,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-EFO_0003047",5478,"ENSG00000196262","PPIA","EFO_0003047","hepatitis C infection","infectious disease","True",1.01333439349,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000132170-EFO_0000249",5468,"ENSG00000132170","PPARG","EFO_0000249","Alzheimers disease","nervous system disease","True",1.01941014589,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-EFO_0000676",5478,"ENSG00000196262","PPIA","EFO_0000676","psoriasis","immune system disease; skin disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-HP_0001915",5478,"ENSG00000196262","PPIA","HP_0001915","aplastic anemia","phenotype","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000132170-HP_0000833",5468,"ENSG00000132170","PPARG","HP_0000833","Glucose intolerance","phenotype","True",0.718866026491,0,0,0.7,0,0,0,"Adipose - Subcutaneous","GTExv6",16.11,0.44
"ENSG00000168229-EFO_0003956",5729,"ENSG00000168229","PTGDR","EFO_0003956","seasonal allergic rhinitis","immune system disease","True",0.2044775,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168229-EFO_0005854",5729,"ENSG00000168229","PTGDR","EFO_0005854","allergic rhinitis","immune system disease","True",0.209667884875,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-EFO_0000764",5478,"ENSG00000196262","PPIA","EFO_0000764","HIV infection","infectious disease","True",1.07577614401,0,0,0.272222222222,0,1,0,"Unspecified","Unspecified",0,0
"ENSG00000196262-EFO_0000612",5478,"ENSG00000196262","PPIA","EFO_0000612","myocardial infarction","cardiovascular disease","True",0.986259513889,0,0,0.973277777778,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186951-EFO_0000195",5465,"ENSG00000186951","PPARA","EFO_0000195","metabolic syndrome","metabolic disease","True",0.312398497382,0,0,0.284722222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000132170-EFO_0003914",5468,"ENSG00000132170","PPARG","EFO_0003914","atherosclerosis","cardiovascular disease","True",0.721878847921,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186951-EFO_0004211",5465,"ENSG00000186951","PPARA","EFO_0004211","Hypertriglyceridemia","metabolic disease","True",1.01776733479,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000132170-EFO_0001360",5468,"ENSG00000132170","PPARG","EFO_0001360","type II diabetes mellitus","metabolic disease","True",1.36669959901,1.24692241037,0,1,0,0,0,"Adipose - Subcutaneous","GTExv6",16.11,0.44
"ENSG00000138823-EFO_0001073",4547,"ENSG00000138823","MTTP","EFO_0001073","obesity","metabolic disease","True",0.0890376757111,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000138823-EFO_0001360",4547,"ENSG00000138823","MTTP","EFO_0001360","type II diabetes mellitus","metabolic disease","True",0.0299999843056,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000138823-HP_0003124",4547,"ENSG00000138823","MTTP","HP_0003124","hypercholesterolemia","phenotype","True",0.2817112175,0,0,0.272222222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000138823-EFO_0003774",4547,"ENSG00000138823","MTTP","EFO_0003774","hyperlipidemia","phenotype","True",0.21578418283,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000172936-EFO_0000729",4615,"ENSG00000172936","MYD88","EFO_0000729","ulcerative colitis","immune system disease; digestive system disease","True",0.5555555556,0,0.5555555556,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134013-EFO_0004268",4017,"ENSG00000134013","LOXL2","EFO_0004268","sclerosing cholangitis","digestive system disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000087245-EFO_0002506",4313,"ENSG00000087245","MMP2","EFO_0002506","osteoarthritis","immune system disease; skeletal system disease","True",0.0543903664622,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-Orphanet_411",4023,"ENSG00000175445","LPL","Orphanet_411","Hyperlipoproteinemia type 1","metabolic disease; endocrine system disease; genetic disorder","True",1.42582028674,1.42361111111,0,0,0,0,0,"Adipose - Visceral (Omentum)","GTExv6",47.26,0.67
"ENSG00000157227-EFO_0003047",4323,"ENSG00000157227","MMP14","EFO_0003047","hepatitis C infection","infectious disease","True",0.034551,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0001360",4023,"ENSG00000175445","LPL","EFO_0001360","type II diabetes mellitus","metabolic disease","True",0.0640170393106,0,0,0,0,0,0,"Adipose - Visceral (Omentum)","GTExv6",47.26,0.67
"ENSG00000100985-EFO_1000783",4318,"ENSG00000100985","MMP9","EFO_1000783","diabetic neuropathy","nervous system disease","True",0.023066,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000198121-EFO_0000768",1902,"ENSG00000198121","LPAR1","EFO_0000768","idiopathic pulmonary fibrosis","respiratory system disease","True",0.0291237122222,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-EFO_0004192",3458,"ENSG00000111537","IFNG","EFO_0004192","alopecia areata","skin disease; genetic disorder","True",0.229030396376,0.213264667,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0000278",4023,"ENSG00000175445","LPL","EFO_0000278","pancreatitis","endocrine system disease; digestive system disease","True",0.0559075695609,0.0001111081,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0003774",4023,"ENSG00000175445","LPL","EFO_0003774","hyperlipidemia","phenotype","True",0.0688662248098,0.0252193084,0,0,0,0,0,"Adipose - Visceral (Omentum)","GTExv6",47.26,0.67
"ENSG00000149968-EFO_0000401",4314,"ENSG00000149968","MMP3","EFO_0000401","diabetic nephropathy","metabolic disease; kidney disease","True",0.033724,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000087245-EFO_0000401",4313,"ENSG00000087245","MMP2","EFO_0000401","diabetic nephropathy","metabolic disease; kidney disease","True",0.153515325972,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000118113-EFO_0002506",4317,"ENSG00000118113","MMP8","EFO_0002506","osteoarthritis","immune system disease; skeletal system disease","True",0.7100376618,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-HP_0003124",4023,"ENSG00000175445","LPL","HP_0003124","hypercholesterolemia","phenotype","True",0.0507903304414,0.00878485765,0,0,0,0,0,"Adipose - Visceral (Omentum)","GTExv6",47.26,0.67
"ENSG00000100985-EFO_0003770",4318,"ENSG00000100985","MMP9","EFO_0003770","diabetic retinopathy","metabolic disease; eye disease","True",0.160299982562,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000198121-EFO_0000717",1902,"ENSG00000198121","LPAR1","EFO_0000717","systemic scleroderma","immune system disease; eye disease; genetic disorder; skeletal system disease; skin disease","True",0.014652,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000198670-EFO_0003774",4018,"ENSG00000198670","LPA","EFO_0003774","hyperlipidemia","phenotype","True",0.053153024657,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0000401",4023,"ENSG00000175445","LPL","EFO_0000401","diabetic nephropathy","metabolic disease; kidney disease","True",0.04346949025,0.000119961,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000137745-EFO_0002506",4322,"ENSG00000137745","MMP13","EFO_0002506","osteoarthritis","immune system disease; skeletal system disease","True",0.719991504658,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000087245-EFO_0005762",4313,"ENSG00000087245","MMP2","EFO_0005762","neuropathic pain","phenotype","True",0.122704708442,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134013-EFO_0001422",4017,"ENSG00000134013","LOXL2","EFO_0001422","cirrhosis of liver","neoplasm; endocrine system disease; digestive system disease; liver disease","True",0.222288320833,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0003914",4023,"ENSG00000175445","LPL","EFO_0003914","atherosclerosis","cardiovascular disease","True",0.0636631806399,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0001073",4023,"ENSG00000175445","LPL","EFO_0001073","obesity","metabolic disease","True",0.0753744684959,0.0008357865,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000198670-EFO_0003914",4018,"ENSG00000198670","LPA","EFO_0003914","atherosclerosis","cardiovascular disease","True",0.191719835006,5.02037e-05,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000149968-EFO_0003047",4314,"ENSG00000149968","MMP3","EFO_0003047","hepatitis C infection","infectious disease","True",0.0374589733333,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134013-EFO_0002430",4017,"ENSG00000134013","LOXL2","EFO_0002430","primary myelofibrosis","hematological system disease; neoplasm; skeletal system disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-HP_0001977",4023,"ENSG00000175445","LPL","HP_0001977","Abnormal thrombosis","phenotype","False",0.0148,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000262406-EFO_0003885",4321,"ENSG00000262406","MMP12","EFO_0003885","multiple sclerosis","immune system disease; other disease; nervous system disease","True",0.0509387083333,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000175445-EFO_0003047",4023,"ENSG00000175445","LPL","EFO_0003047","hepatitis C infection","infectious disease","True",0.0477762936621,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000140443-EFO_1001466",3480,"ENSG00000140443","IGF1R","EFO_1001466","Graves ophthalmopathy","immune system disease; eye disease","True",0.760455254819,0,0,0.75,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000140443-EFO_0001359",3480,"ENSG00000140443","IGF1R","EFO_0001359","type I diabetes mellitus","immune system disease; metabolic disease","True",0.038528648975,0,0,0,0.0059686159,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-EFO_0000685",3458,"ENSG00000111537","IFNG","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.222270162874,0,0,0.2,0.000324972,0,0,"Unspecified","Unspecified",0,0
"ENSG00000101126-EFO_1001457",23394,"ENSG00000101126","ADNP","EFO_1001457","cognitive disorder","nervous system disease; other disease","True",0.0381546266667,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000087085-EFO_0003821",43,"ENSG00000087085","ACHE","EFO_0003821","migraine disorder","nervous system disease; other disease","True",0.2022885,0,0,0.2,0,0,0,"Brain - Hypothalamus","GTExv6",21.86,0.52
"ENSG00000170214-HP_0000020",147,"ENSG00000170214","ADRA1B","HP_0000020","Urinary incontinence","phenotype","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_1001459",153,"ENSG00000043591","ADRB1","EFO_1001459","diabetic foot","cardiovascular disease","True",0.1,0,0,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0004262",153,"ENSG00000043591","ADRB1","EFO_0004262","panic disorder","nervous system disease; other disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0000341",154,"ENSG00000169252","ADRB2","EFO_0000341","chronic obstructive pulmonary disease","respiratory system disease","True",1.04576940804,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0001073",153,"ENSG00000043591","ADRB1","EFO_0001073","obesity","metabolic disease","True",0.276529257222,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0003821",154,"ENSG00000169252","ADRB2","EFO_0003821","migraine disorder","nervous system disease; other disease","True",1.013266,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0000319",154,"ENSG00000169252","ADRB2","EFO_0000319","cardiovascular disease",NA,"True",1.0323290739,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0005230",153,"ENSG00000043591","ADRB1","EFO_0005230","anxiety","phenotype","True",0.757,0,0,0.75,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0000556",153,"ENSG00000043591","ADRB1","EFO_0000556","ischemia","phenotype","True",0.21243097893,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0000275",154,"ENSG00000169252","ADRB2","EFO_0000275","atrial fibrillation","cardiovascular disease","True",1.003546,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000101126-EFO_0005772",23394,"ENSG00000101126","ADNP","EFO_0005772","neurodegenerative disease","nervous system disease","False",0.06550013835,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000101444-EFO_0005856",191,"ENSG00000101444","AHCY","EFO_0005856","arthritis","immune system disease; skeletal system disease","True",0.03369725,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0003913",153,"ENSG00000043591","ADRB1","EFO_0003913","angina pectoris","phenotype","True",1.008689435,0,0,1,0,0,0,"Heart - Left Ventricle","GTExv6",19.9,0.5
"ENSG00000043591-EFO_0000612",153,"ENSG00000043591","ADRB1","EFO_0000612","myocardial infarction","cardiovascular disease","True",1.01348903121,0,0,1,0,0,0,"Heart - Left Ventricle","GTExv6",19.9,0.5
"ENSG00000111275-EFO_0003890",217,"ENSG00000111275","ALDH2","EFO_0003890","drug dependence","nervous system disease; other disease","True",1.13573252603,0.4953492213,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0003913",154,"ENSG00000169252","ADRB2","EFO_0003913","angina pectoris","phenotype","True",1.00537975,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0005230",154,"ENSG00000169252","ADRB2","EFO_0005230","anxiety","phenotype","True",0.761408004861,0,0,0.75,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0000537",153,"ENSG00000043591","ADRB1","EFO_0000537","hypertension","cardiovascular disease","True",1.01952055157,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0004287",154,"ENSG00000169252","ADRB2","EFO_0004287","ventricular fibrillation","cardiovascular disease","True",0.759927777778,0,0,0.75,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169252-EFO_0000464",154,"ENSG00000169252","ADRB2","EFO_0000464","emphysema","respiratory system disease","True",1.012969,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000043591-EFO_0004287",153,"ENSG00000043591","ADRB1","EFO_0004287","ventricular fibrillation","cardiovascular disease","True",0.778957995378,0.0001363334,0,0.772222222222,0,0,0,"Heart - Left Ventricle","GTExv6",19.9,0.5
"ENSG00000169252-EFO_0003144",154,"ENSG00000169252","ADRB2","EFO_0003144","heart failure","cardiovascular disease","True",1.01714375339,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000087085-EFO_0004263",43,"ENSG00000087085","ACHE","EFO_0004263","partial epilepsy","nervous system disease; other disease","True",0.039526,0,0,0,0,0,0,"Brain - Hypothalamus","GTExv6",21.86,0.52
"ENSG00000090339-EFO_0000540",3383,"ENSG00000090339","ICAM1","EFO_0000540","immune system disease",NA,"False",0.177763959539,0,0,0,0.000169710186111,0,0,"Unspecified","Unspecified",0,0
"ENSG00000140443-EFO_0000685",3480,"ENSG00000140443","IGF1R","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.2139778987,0.2051633987,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000211891-EFO_0005854",3497,"ENSG00000211891","IGHE","EFO_0005854","allergic rhinitis","immune system disease","True",0.1,0,0,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000140443-EFO_1001109",3480,"ENSG00000140443","IGF1R","EFO_1001109","pituitary dwarfism","nervous system disease; endocrine system disease; other disease","True",0.0152,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000140443-EFO_0002508",3480,"ENSG00000140443","IGF1R","EFO_0002508","Parkinson's disease","nervous system disease","True",0.028258,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160223-EFO_0002690",23308,"ENSG00000160223","ICOSLG","EFO_0002690","systemic lupus erythematosus","immune system disease; skeletal system disease","True",0.0538423770313,0.000899646825,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000187486-HP_0000833",3767,"ENSG00000187486","KCNJ11","HP_0000833","Glucose intolerance","phenotype","True",0.0480970972222,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000075043-EFO_0003843",3785,"ENSG00000075043","KCNQ2","EFO_0003843","pain","phenotype","True",0.0766802307195,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000075043-EFO_1000783",3785,"ENSG00000075043","KCNQ2","EFO_1000783","diabetic neuropathy","nervous system disease","True",0.014726,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-EFO_1000749",3458,"ENSG00000111537","IFNG","EFO_1000749","pemphigus","skin disease","True",0.0623179,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000075043-EFO_0003821",3785,"ENSG00000075043","KCNQ2","EFO_0003821","migraine disorder","nervous system disease; other disease","True",0.0319025,0,0,0,0,0,0,"Brain - Cerebellum","GTExv6",586.81,0.91
"ENSG00000104783-EFO_0000270",3783,"ENSG00000104783","KCNN4","EFO_0000270","asthma","respiratory system disease","True",0.311908429257,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-EFO_0000694",3458,"ENSG00000111537","IFNG","EFO_0000694","severe acute respiratory syndrome","infectious disease; respiratory system disease","True",0.122529923391,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000118113-EFO_0000401",4317,"ENSG00000118113","MMP8","EFO_0000401","diabetic nephropathy","metabolic disease; kidney disease","True",0.038687,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000166391-EFO_0000589",80168,"ENSG00000166391","MOGAT2","EFO_0000589","metabolic disease",NA,"True",0.042755927083,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000100985-EFO_1000690",4318,"ENSG00000100985","MMP9","EFO_1000690","epidermolysis bullosa","skin disease","False",0.038268,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000156113-Orphanet_791",3778,"ENSG00000156113","KCNMA1","Orphanet_791","Retinitis pigmentosa","eye disease; genetic disorder","True",0.0381755555556,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000177606-EFO_0003774",3725,"ENSG00000177606","JUN","EFO_0003774","hyperlipidemia","phenotype","True",0.014578,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134013-EFO_0000768",4017,"ENSG00000134013","LOXL2","EFO_0000768","idiopathic pulmonary fibrosis","respiratory system disease","True",0.283906392894,0,0,0.261111111111,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-EFO_0003834",3458,"ENSG00000111537","IFNG","EFO_0003834","cutaneous lupus erythematosus","immune system disease; skin disease","True",0.022076,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000140443-EFO_0000253",3480,"ENSG00000140443","IGF1R","EFO_0000253","amyotrophic lateral sclerosis","nervous system disease","True",0.708559819444,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000090339-EFO_0000274",3383,"ENSG00000090339","ICAM1","EFO_0000274","atopic eczema","immune system disease; skin disease","True",0.0795511600511,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000138413-EFO_0000198",3417,"ENSG00000138413","IDH1","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",1.0199462461,0,0.996423778915,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000184156-EFO_0003843",3786,"ENSG00000184156","KCNQ3","EFO_0003843","pain","phenotype","True",0.014256,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-Orphanet_158038",3458,"ENSG00000111537","IFNG","Orphanet_158038","Primary hemophagocytic lymphohistiocytosis","immune system disease; genetic disorder","False",0.0408852289827,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000111537-EFO_0000676",3458,"ENSG00000111537","IFNG","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.565614694879,0.5,0,0.1,7.64199e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000156113-EFO_0000516",3778,"ENSG00000156113","KCNMA1","EFO_0000516","glaucoma","nervous system disease; eye disease","True",0.0747697415596,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0002506",5743,"ENSG00000073756","PTGS2","EFO_0002506","osteoarthritis","immune system disease; skeletal system disease","True",1.02576470067,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0000685",5743,"ENSG00000073756","PTGS2","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",1.01916375897,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_1001896",5743,"ENSG00000073756","PTGS2","EFO_1001896","lateral epicondylitis","skeletal system disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-HP_0002018",5743,"ENSG00000073756","PTGS2","HP_0002018","Nausea","phenotype","True",0.0255416122222,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0004607",5743,"ENSG00000073756","PTGS2","EFO_0004607","duodenal ulcer","digestive system disease","True",1.01168943503,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0003821",5743,"ENSG00000073756","PTGS2","EFO_0003821","migraine disorder","nervous system disease; other disease","True",1.03376678135,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-HP_0000020",5743,"ENSG00000073756","PTGS2","HP_0000020","Urinary incontinence","phenotype","True",0.018,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0003898",5743,"ENSG00000073756","PTGS2","EFO_0003898","ankylosing spondylitis","immune system disease; skeletal system disease","True",1.01225191014,0,0,1,0.0001336901,0,0,"Unspecified","Unspecified",0,0
"ENSG00000143365-EFO_0000384",6097,"ENSG00000143365","RORC","EFO_0000384","Crohn's disease","immune system disease; digestive system disease","True",0.763102882858,0.755790382858,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-EFO_1001434",5742,"ENSG00000095303","PTGS1","EFO_1001434","Tendinopathy","skeletal system disease","True",1.003781,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-EFO_0007141",5742,"ENSG00000095303","PTGS1","EFO_0007141","allergic conjunctivitis","eye disease","True",0.7,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-Orphanet_3389",5742,"ENSG00000095303","PTGS1","Orphanet_3389","Tuberculosis","infectious disease","True",1.00398143589,0,0,1,1.2923e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0000589",5743,"ENSG00000073756","PTGS2","EFO_0000589","metabolic disease",NA,"True",1.03130596125,0,0,1,0.00606535863333,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0000612",5743,"ENSG00000073756","PTGS2","EFO_0000612","myocardial infarction","cardiovascular disease","True",1.01986486863,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0003894",5743,"ENSG00000073756","PTGS2","EFO_0003894","acne","skin disease","True",0.0887678242202,0,0,0,0.00209994145,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-HP_0003124",5743,"ENSG00000073756","PTGS2","HP_0003124","hypercholesterolemia","phenotype","True",0.211823845,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-HP_0004398",5743,"ENSG00000073756","PTGS2","HP_0004398","Peptic ulcer","phenotype","True",1.01350843947,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0004683",5743,"ENSG00000073756","PTGS2","EFO_0004683","wet macular degeneration","nervous system disease; eye disease","True",1.003781,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-EFO_0000537",5742,"ENSG00000095303","PTGS1","EFO_0000537","hypertension","cardiovascular disease","True",1.03615487056,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-EFO_0005856",5742,"ENSG00000095303","PTGS1","EFO_0005856","arthritis","immune system disease; skeletal system disease","True",1.01883905198,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-HP_0012719",5742,"ENSG00000095303","PTGS1","HP_0012719","Functional abnormality of the gastrointestinal tract","phenotype","False",1.02384319309,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0003914",5743,"ENSG00000073756","PTGS2","EFO_0003914","atherosclerosis","cardiovascular disease","True",1.04297409134,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0001059",5743,"ENSG00000073756","PTGS2","EFO_0001059","cataract","nervous system disease; eye disease","True",1.01834909827,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0000692",5743,"ENSG00000073756","PTGS2","EFO_0000692","schizophrenia","nervous system disease; other disease","True",0.776028316685,0.0558878992,0,0.75,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-HP_0002315",5742,"ENSG00000095303","PTGS1","HP_0002315","Headache","phenotype","True",1.00498922222,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-EFO_0003827",5742,"ENSG00000095303","PTGS1","EFO_0003827","pulmonary embolism","cardiovascular disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000073756-EFO_0005611",5743,"ENSG00000073756","PTGS2","EFO_0005611","opioid dependence","nervous system disease; other disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095303-EFO_0000556",5742,"ENSG00000095303","PTGS1","EFO_0000556","ischemia","phenotype","True",1.01978896924,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
